Date,Price
2020-03-31,0.001806
2020-04-01,0.001803
2020-04-02,0.001860
2020-04-03,0.001874
2020-04-04,0.001842
2020-04-05,0.001873
2020-04-06,0.001859
2020-04-07,0.001979
2020-04-08,0.002006
2020-04-09,0.002006
2020-04-10,0.002022
2020-04-11,0.001964
2020-04-12,0.002002
2020-04-13,0.001981
2020-04-14,0.001959
2020-04-15,0.001974
2020-04-16,0.001965
2020-04-17,0.002001
2020-04-18,0.001989
2020-04-19,0.002047
2020-04-20,0.002040
2020-04-21,0.001968
2020-04-22,0.001953
2020-04-23,0.002000
2020-04-24,0.002054
2020-04-25,0.002080
2020-04-26,0.002129
2020-04-27,0.002409
2020-04-28,0.002353
2020-04-29,0.002317
2020-04-30,0.002504
2020-05-01,0.002424
2020-05-02,0.002479
2020-05-03,0.002544
2020-05-04,0.002506
2020-05-05,0.002467
2020-05-06,0.002477
2020-05-07,0.002511
2020-05-08,0.002656
2020-05-09,0.002613
2020-05-10,0.002604
2020-05-11,0.002452
2020-05-12,0.002412
2020-05-13,0.002461
2020-05-14,0.002522
2020-05-15,0.002576
2020-05-16,0.002493
2020-05-17,0.002509
2020-05-18,0.002544
2020-05-19,0.002541
2020-05-20,0.002544
2020-05-21,0.002503
2020-05-22,0.002486
2020-05-23,0.002525
2020-05-24,0.002536
2020-05-25,0.002455
2020-05-26,0.002532
2020-05-27,0.002490
2020-05-28,0.002509
2020-05-29,0.002526
2020-05-30,0.002526
2020-05-31,0.002609
2020-06-01,0.002560
2020-06-02,0.002651
2020-06-03,0.002565
2020-06-04,0.002584
2020-06-05,0.002626
2020-06-06,0.002586
2020-06-07,0.002590
2020-06-08,0.002601
2020-06-09,0.002585
2020-06-10,0.002565
2020-06-11,0.002583
2020-06-12,0.002448
2020-06-13,0.002512
2020-06-14,0.002527
2020-06-15,0.002503
2020-06-16,0.002478
2020-06-17,0.002482
2020-06-18,0.002477
2020-06-19,0.002468
2020-06-20,0.002443
2020-06-21,0.002453
2020-06-22,0.002441
2020-06-23,0.002481
2020-06-24,0.002474
2020-06-25,0.002426
2020-06-26,0.002412
2020-06-27,0.002359
2020-06-28,0.002313
2020-06-29,0.002316
2020-06-30,0.002308
2020-07-01,0.002316
2020-07-02,0.002326
2020-07-03,0.002324
2020-07-04,0.002318
2020-07-05,0.002310
2020-07-06,0.002305
2020-07-07,0.002617
2020-07-08,0.003049
2020-07-09,0.004727
2020-07-10,0.004396
2020-07-11,0.003526
2020-07-12,0.003785
2020-07-13,0.003638
2020-07-14,0.003181
2020-07-15,0.003304
2020-07-16,0.003096
2020-07-17,0.002995
2020-07-18,0.003055
2020-07-19,0.003477
2020-07-20,0.003386
2020-07-21,0.003225
2020-07-22,0.003299
2020-07-23,0.003288
2020-07-24,0.003303
2020-07-25,0.003217
2020-07-26,0.003258
2020-07-27,0.003235
2020-07-28,0.003144
2020-07-29,0.003186
2020-07-30,0.003174
