Date,Price
2018-09-21,0.440432
2018-09-22,0.559402
2018-09-23,0.566548
2018-09-24,0.570811
2018-09-25,0.491998
2018-09-26,0.520438
2018-09-27,0.513242
2018-09-28,0.537595
2018-09-29,0.538082
2018-09-30,0.566528
2018-10-01,0.578100
2018-10-02,0.573517
2018-10-03,0.517177
2018-10-04,0.524836
2018-10-05,0.526808
2018-10-06,0.518698
2018-10-07,0.484987
2018-10-08,0.479558
2018-10-09,0.489015
2018-10-10,0.479441
2018-10-11,0.462762
2018-10-12,0.382565
2018-10-13,0.414035
2018-10-14,0.420794
2018-10-15,0.405345
2018-10-16,0.442429
2018-10-17,0.464891
2018-10-18,0.466453
2018-10-19,0.456656
2018-10-20,0.453772
2018-10-21,0.457749
2018-10-22,0.456038
2018-10-23,0.452039
2018-10-24,0.455614
2018-10-25,0.453379
2018-10-26,0.455408
2018-10-27,0.456505
2018-10-28,0.453920
2018-10-29,0.457536
2018-10-30,0.437090
2018-10-31,0.442280
2018-11-01,0.446818
2018-11-02,0.455499
2018-11-03,0.458993
2018-11-04,0.456392
2018-11-05,0.464536
2018-11-06,0.493159
2018-11-07,0.537613
2018-11-08,0.533413
2018-11-09,0.494581
2018-11-10,0.499418
2018-11-11,0.504571
2018-11-12,0.503862
2018-11-13,0.514353
2018-11-14,0.510388
2018-11-15,0.469717
2018-11-16,0.479834
2018-11-17,0.475005
2018-11-18,0.493990
2018-11-19,0.510127
2018-11-20,0.479423
2018-11-21,0.435454
2018-11-22,0.444666
2018-11-23,0.427656
2018-11-24,0.407677
2018-11-25,0.375457
2018-11-26,0.367392
2018-11-27,0.355405
2018-11-28,0.358621
2018-11-29,0.385168
2018-11-30,0.379476
2018-12-01,0.361600
2018-12-02,0.369940
2018-12-03,0.367358
2018-12-04,0.349649
2018-12-05,0.350720
2018-12-06,0.340009
2018-12-07,0.309760
2018-12-08,0.300438
2018-12-09,0.304975
2018-12-10,0.309800
2018-12-11,0.300143
2018-12-12,0.298883
2018-12-13,0.304839
2018-12-14,0.299765
2018-12-15,0.287199
2018-12-16,0.285282
2018-12-17,0.287193
2018-12-18,0.319399
2018-12-19,0.342461
2018-12-20,0.348392
2018-12-21,0.370895
2018-12-22,0.355824
2018-12-23,0.357808
2018-12-24,0.367546
2018-12-25,0.398826
2018-12-26,0.375681
2018-12-27,0.374130
2018-12-28,0.339516
2018-12-29,0.369051
2018-12-30,0.366104
2018-12-31,0.367993
2019-01-01,0.352556
2019-01-02,0.363641
2019-01-03,0.374148
2019-01-04,0.359524
2019-01-05,0.359769
2019-01-06,0.357581
2019-01-07,0.367136
2019-01-08,0.365841
2019-01-09,0.366574
2019-01-10,0.370981
2019-01-11,0.332117
2019-01-12,0.331721
2019-01-13,0.332467
2019-01-14,0.317655
2019-01-15,0.334543
2019-01-16,0.328031
2019-01-17,0.330379
2019-01-18,0.330601
2019-01-19,0.324632
2019-01-20,0.331142
2019-01-21,0.319990
2019-01-22,0.318380
2019-01-23,0.319861
2019-01-24,0.317423
2019-01-25,0.317630
2019-01-26,0.315321
2019-01-27,0.315402
2019-01-28,0.308162
2019-01-29,0.294301
2019-01-30,0.287501
2019-01-31,0.318774
2019-02-01,0.308315
2019-02-02,0.306357
2019-02-03,0.310473
2019-02-04,0.301164
2019-02-05,0.298085
2019-02-06,0.298423
2019-02-07,0.289671
2019-02-08,0.290087
2019-02-09,0.308214
2019-02-10,0.310264
2019-02-11,0.306999
2019-02-12,0.301005
2019-02-13,0.302415
2019-02-14,0.301632
2019-02-15,0.299327
2019-02-16,0.301037
2019-02-17,0.299564
2019-02-18,0.300343
2019-02-19,0.317158
2019-02-20,0.320454
2019-02-21,0.326863
2019-02-22,0.317685
2019-02-23,0.321890
2019-02-24,0.332086
2019-02-25,0.301449
2019-02-26,0.328464
2019-02-27,0.318655
2019-02-28,0.312657
2019-03-01,0.315678
2019-03-02,0.316198
2019-03-03,0.315548
2019-03-04,0.317526
2019-03-05,0.305875
2019-03-06,0.314235
2019-03-07,0.315478
2019-03-08,0.314131
2019-03-09,0.308737
2019-03-10,0.312766
2019-03-11,0.311723
2019-03-12,0.310669
2019-03-13,0.311721
2019-03-14,0.315226
2019-03-15,0.312413
2019-03-16,0.314531
2019-03-17,0.319454
2019-03-18,0.316669
2019-03-19,0.317179
2019-03-20,0.317963
2019-03-21,0.319679
2019-03-22,0.313482
2019-03-23,0.312487
2019-03-24,0.313642
2019-03-25,0.310541
2019-03-26,0.305221
2019-03-27,0.304830
2019-03-28,0.312229
2019-03-29,0.309434
2019-03-30,0.310161
2019-03-31,0.314851
2019-04-01,0.316581
2019-04-02,0.316806
2019-04-03,0.351842
2019-04-04,0.342606
2019-04-05,0.332037
2019-04-06,0.363535
2019-04-07,0.355114
2019-04-08,0.362214
2019-04-09,0.360398
2019-04-10,0.351951
2019-04-11,0.355914
2019-04-12,0.330524
2019-04-13,0.327126
